Gene	log2FC	P-value
CDC45	5.093147682358915	1.62437E-12
PTPRZ1	5.072883720117526	1.62448E-12
IGSF9	5.017282620414497	0
BIRC5	5.00656416985165	0
CNFN	4.983249017445627	0
KIF18B	4.967026404663989	0
TTK	4.946830144923943	1.62448E-12
UBE2C	4.941453314387888	0
CENPA	4.927841502778989	1.62459E-12
FGF11	4.9022572362092625	1.62459E-12
SOX15	4.879828566060827	0
IGF2BP3	4.863427522555765	1.62448E-12
MYBL2	4.861160678755596	0
PSAT1	4.854062823719232	0
LY6K	4.8093930356969	1.62448E-12
C9orf140	4.784220541939792	1.62448E-12
MELK	4.774369972702232	0
NUF2	4.768256953246694	0
HJURP	4.7300297048870386	0
NEK2	4.720137633591104	1.62448E-12
UCHL1	4.715039568951914	0
AKR1C1	4.708343690959999	1.62448E-12
TPX2	4.701156476265036	0
FOXM1	4.68060862584807	0
CDC20	4.673132989655459	1.62448E-12
AURKB	4.6726574393546265	0
TRIM29	4.652039808117297	0
SLC6A8	4.621905322082393	0
KIF4A	4.60094361233714	0
ALDH3B2	4.586561390674086	1.62448E-12
CDKN2A	4.5589628014650225	0
ALG1L	4.555892338634662	1.62448E-12
BUB1B	4.547114337629302	1.62448E-12
CTSL2	4.544156573059485	1.62437E-12
EPR1	4.532281566733822	1.62448E-12
CDCA3	4.518600474844746	1.62448E-12
PVRL1	4.516935187079783	1.62437E-12
CKMT1B	4.501303873895959	0
DLGAP5	4.494180833961364	0
KIF2C	4.4932933525280445	0
SPP1	4.492049634431866	1.62437E-12
GALNT14	4.478179461222309	1.62437E-12
FERMT1	4.468407945267349	1.62437E-12
RHOV	4.465789448218117	0
TMEM40	4.428396367521505	1.62448E-12
TOP2A	4.401356075198763	0
CKMT1A	4.369925528242568	1.62437E-12
ANLN	4.369810507598747	1.62448E-12
SERPINB3	4.3684107761804185	1.62437E-12
CCNB2	4.359719889247975	0
PBK	4.358937411635608	1.62448E-12
PKMYT1	4.344237058962909	1.62448E-12
FAM64A	4.324487779407555	0
BMP7	4.2921303151652594	0
CDC6	4.286138993357062	1.62448E-12
NCAPH	4.2501748811555915	1.62448E-12
CENPF	4.249856966235145	0
ORC6L	4.249248433909029	0
PLK1	4.2492318701425	0
CRABP2	4.246723656333026	1.62448E-12
UHRF1	4.194715238815815	1.62437E-12
CBLC	4.1740905850801004	0
MFI2	4.171535805415646	1.62448E-12
CEP55	4.167757713569369	0
CCNE1	4.143233969711584	1.62437E-12
CXCL14	4.113710804330601	0
RECQL4	4.105352647092293	1.62448E-12
NDC80	4.101101439268012	0
GINS1	4.096654277007028	1.62448E-12
CDCA5	4.09025551012723	0
GTSE1	4.086210256450619	0
AK3L1	4.026497096980244	1.62448E-12
CDCA8	4.02587811635859	1.11022E-16
DSP	4.008764719769194	0
SPC25	3.9920469726649617	0
RRM2	3.9878881537883726	0
UBE2T	3.982675648599803	0
OIP5	3.9758393353064405	0
TRIP13	3.9476998245857433	0
CCNA2	3.9284539590037024	1.62448E-12
EFNA3	3.9255297306351173	0
RAPGEFL1	3.9118403654268192	1.62448E-12
KIF23	3.876706492699662	0
GINS2	3.8635843908230956	1.62448E-12
EPN3	3.841475226772717	0
CDT1	3.835400944882116	0
FST	3.8327643656477637	0
KIF20A	3.796928715757638	1.62448E-12
CDKN3	3.795920925030336	0
KIAA0101	3.788478792219606	0
CDH3	3.7880888855891217	1.62448E-12
FAM83D	3.767003787241051	0
RPL39L	3.737546904056472	1.62437E-12
ARNTL2	3.725822969060102	1.62448E-12
PRC1	3.7190922980548904	1.62448E-12
ECE2	3.71481590861874	1.62448E-12
SPAG5	3.7026504030300433	1.62448E-12
TRIM16L	3.693197307743812	1.62459E-12
TK1	3.670596196634577	0
CCNB1	3.665111994675182	1.62437E-12
APOBEC3B	3.6545188027529143	1.62448E-12
RAD51	3.639551522750449	0
MAD2L1	3.6323485864995866	0
MKI67	3.6315412561342875	0
ABCC5	3.591824392365564	1.11022E-16
BUB1	3.5846531332986453	1.62448E-12
GREM1	3.5828708109659533	1.62437E-12
EGLN3	3.581208589274564	0
KIFC1	3.579197432118571	0
TMEM158	3.5739753812309503	0
ALDH3A1	3.573190828065145	0
CDK1	3.5713408752985103	0
SLC7A5	3.569773990182156	0
CSTA	3.566154098506495	1.62448E-12
NUSAP1	3.5657958130003236	1.62437E-12
KIF11	3.5654254934590086	1.62448E-12
CDCA7	3.5576216825869613	0
IGFBP2	3.5524509821133643	1.62448E-12
VSNL1	3.543466233634593	1.62448E-12
PERP	3.5292163068880904	1.62448E-12
TNFRSF18	3.510010516526709	0
CBX2	3.509310998888881	0
COL10A1	3.50210976921248	1.62448E-12
BNC1	3.498258760197159	1.62448E-12
COL4A6	3.489983915219011	1.62437E-12
ETV4	3.4797733869238776	1.62448E-12
RFC4	3.4766632824514603	0
MLLT11	3.4557386067622637	1.62448E-12
MCM2	3.455001641859131	1.62426E-12
KLC3	3.4487422327487383	0
GCLC	3.444422939483938	1.62437E-12
RAD51AP1	3.4430514385649422	0
AKR1C3	3.4125452142124355	0
C16orf75	3.3977445342677846	1.62448E-12
HIST3H2A	3.39485049241862	1.62437E-12
ECT2	3.394116573662757	1.62437E-12
ASF1B	3.382813786049104	0
ZWINT	3.3697724505210815	0
H19	3.359231394919947	2.0176E-05
AURKA	3.3543683667341595	0
GYLTL1B	3.3522751567699434	0
EZH2	3.3505294555985903	1.62448E-12
PLEKHG6	3.32432693587176	0
BCL11A	3.319738221254027	0
CLDN1	3.310520702733814	0
MLF1IP	3.307999689477298	0
C16orf74	3.3065658402493145	1.62448E-12
PROM2	3.3053389022854174	0
TNNT1	3.300859114437712	0
FBXO27	3.28870572336694	1.62448E-12
RGMA	3.28140935075467	1.62448E-12
PVRL4	3.2734118124342855	1.62448E-12
EYA2	3.2725090266508876	1.62459E-12
CHEK1	3.2683493801615606	0
LYPD6B	3.2677171633974327	1.62437E-12
FGFBP1	3.265356893420298	0
TMEM132A	3.264460087892821	1.62448E-12
PTTG1	3.25567336356375	0
NTRK2	3.2425494584365073	1.62448E-12
GPC1	3.1999198027739983	1.62437E-12
CXCL13	3.1994248515137556	7.9758E-05
ARHGAP11A	3.1913958752422373	1.62437E-12
TUBB3	3.1810751380150886	1.62437E-12
FANCI	3.173472319685268	0
PRR11	3.1722310714377153	1.62448E-12
BIK	3.1679779566351574	0
CA12	3.165232481620533	0
PODXL2	3.1600611645546595	0
PFN2	3.152611616037375	1.62448E-12
PLEK2	3.133170406337882	1.62448E-12
CENPW	3.125071168161475	1.62459E-12
MCM4	3.100016470685594	0
UBE2S	3.077176878737769	1.62448E-12
SUSD4	3.060486964342212	0
MARK1	3.0463106070833046	0
SFTPC	-5.991119060555141	1.62448E-12
SLC6A4	-5.966618583920474	1.7601E-08
AGER	-5.91136095319205	1.62437E-12
CLDN18	-5.815483032859338	1.62448E-12
ANKRD1	-5.577593231781351	1.2862E-08
CA4	-5.488962337677844	1.62437E-12
GKN2	-5.4677107007754975	1.62448E-12
C19orf59	-5.31071191940457	1.62448E-12
CPB2	-5.307627253962591	1.63591E-12
GGTLC1	-5.300143770667336	1.62448E-12
GPM6A	-5.205490247047441	1.62448E-12
FAM107A	-5.161644278130925	5.0003E-11
GPIHBP1	-5.145802563632022	6.62659E-12
TNNC1	-5.138139765579441	1.62448E-12
CLIC5	-5.1192632383294265	1.62437E-12
HBA1	-5.106213470177147	2.9781E-07
GPD1	-5.104810316634405	1.62448E-12
PLA2G1B	-5.03528645435564	1.62514E-12
TMEM100	-4.946779159147118	4.65861E-12
ADH1B	-4.9323009334798495	1.62448E-12
FCN3	-4.932024106329397	1.0171E-11
RETN	-4.9294725317412595	1.69675E-12
ADAMTS8	-4.925390704292569	1.62448E-12
INMT	-4.812307644922824	1.62448E-12
HBB	-4.77194163021091	7.0007E-08
FIGF	-4.715795797572093	1.62448E-12
PGC	-4.666179950557252	6.67377E-12
CLEC3B	-4.643779043720087	1.62448E-12
ITLN2	-4.6127110164266965	1.70775E-12
GDF10	-4.601652992297685	1.62437E-12
CYP4B1	-4.563915311212247	1.62448E-12
HBA2	-4.53947896731384	2.5842E-08
SFTPA1	-4.5379273380377585	1.62448E-12
SCN7A	-4.531527669738573	1.63425E-12
SFTA1P	-4.52433622883007	1.62448E-12
TCF21	-4.486295660400125	1.62448E-12
CSF3	-4.479492904641418	0.00012268
SUSD2	-4.4688155275636205	1.62448E-12
LRRC36	-4.44554359454322	1.62914E-12
MS4A15	-4.414014141305603	8.99281E-15
CACNA2D2	-4.406230983856592	1.62448E-12
TNXB	-4.343830981938305	1.69742E-12
PEBP4	-4.331285456591425	1.62448E-12
ABCA8	-4.309490946820333	1.62448E-12
GCOM1	-4.307433252911643	1.6247E-12
DES	-4.268869099658072	7.75968E-12
SFTPA2	-4.2613103055698565	1.62437E-12
SCGB1A1	-4.201886997873227	2.0519E-05
VEPH1	-4.176531863849448	1.62437E-12
EDNRB	-4.16339427478703	1.62437E-12
HSD17B6	-4.140378661021237	1.62537E-12
AQP4	-4.135929296966518	0
CHIA	-4.118893868514027	8.1878E-10
LRRN4	-4.116844048807895	1.62459E-12
FAM189A2	-4.077450965484675	1.62448E-12
FHL5	-4.072962870356216	1.62448E-12
OGN	-4.051105679880601	1.58166E-05
FXYD1	-4.049864642352657	1.62448E-12
SLC46A2	-4.002798910170862	1.62448E-12
RTKN2	-3.986744362497082	1.62459E-12
TEK	-3.9641934861914803	1.62459E-12
FOLR1	-3.9272052848465977	1.62448E-12
MARCO	-3.90675116587065	1.62437E-12
CXCL2	-3.900233319839889	6.6112E-07
ATOH8	-3.8955119658008495	1.62448E-12
SFTA2	-3.8840654967609414	0
FOSB	-3.883613970367698	1.6211E-07
C4orf31	-3.8613121478850303	1.62437E-12
PRX	-3.856394951050726	2.35523E-12
LYVE1	-3.844005555906451	1.76992E-12
CCDC48	-3.8049099879464614	1.62437E-12
NPR1	-3.798319130319197	1.62437E-12
SFTPD	-3.7981237663516056	0
PDK4	-3.798061975510307	2.6072E-11
CCL23	-3.79689763580456	3.44325E-12
FHL1	-3.794713477062084	1.62448E-12
C16orf89	-3.7893186659522673	0
MAMDC2	-3.758835172844727	1.62448E-12
LPL	-3.7411024749584985	0
DLC1	-3.739660698283032	1.62437E-12
HIGD1B	-3.7263683508243703	1.62448E-12
NOSTRIN	-3.7257474718143273	1.62448E-12
EMCN	-3.705256163633552	1.62437E-12
COL4A3	-3.6723943211155605	1.85407E-12
IL1RL1	-3.671319171446633	5.6034E-05
NAPSA	-3.670806986051304	1.62437E-12
HNF1B	-3.6665676559301	1.62448E-12
ITGA8	-3.6555332081323644	1.6539E-12
SLC39A8	-3.6496944551274675	1.62448E-12
RASGRF1	-3.635713737137125	0
CCL14	-3.623788186773933	1.0172E-10
GPR116	-3.6190186093560848	0
ROBO4	-3.606365778486502	1.62448E-12
MRC1	-3.6040925704528872	1.62448E-12
GPR133	-3.597696732604126	0
PLAC9	-3.597002336175094	1.62448E-12
SYT15	-3.5869108018870683	1.62448E-12
HHIP	-3.57527357707209	2.22045E-16
AOC3	-3.572359245857008	1.62448E-12
SDPR	-3.5699957774716378	1.62448E-12
CYP2B7P1	-3.555568278068506	1.62448E-12
SLC34A2	-3.551561918530475	1.62448E-12
HSPB6	-3.548271290209726	1.62437E-12
UPK3B	-3.54692719392745	8.3756E-10
SFTA3	-3.542172769389939	0
CHRDL1	-3.541942456011407	0
SELENBP1	-3.534862753528362	1.62448E-12
PGM5	-3.5300092951585036	0
ABCA3	-3.5234924537335517	1.62448E-12
VIPR1	-3.5197188108592674	2.1549E-11
PTPRB	-3.5154015175409103	1.62503E-12
C11orf9	-3.5029210869412304	1.62459E-12
FPR2	-3.5021179212212528	2.4433E-09
RAMP3	-3.4812007949492494	2.52076E-12
LRRK2	-3.4809192679440355	1.62459E-12
CDH5	-3.4425074301775136	1.62448E-12
ZNF385B	-3.4378401243570504	1.62514E-12
MFAP4	-3.4282999246054	0
S1PR1	-3.4276481016869536	1.62448E-12
C13orf15	-3.4170352794096637	1.62448E-12
ADRB1	-3.414678355239028	3.2676E-10
MT1M	-3.4115270607387522	0.00021873
GPX3	-3.3933068737213476	1.62459E-12
LIMCH1	-3.3756442213429825	1.62448E-12
SEMA3G	-3.3747437421689153	4.70646E-12
KANK3	-3.3740800671310227	1.62448E-12
PIGR	-3.358232034900826	0
SLC1A1	-3.357335036353719	1.62437E-12
KCNK3	-3.351237209283354	1.66633E-12
AGTR2	-3.347547317890195	7.86E-09
SCGB3A1	-3.3397606689241672	4.478E-09
C4BPA	-3.3344296046550164	5.55112E-16
MMRN1	-3.332199047804566	3.10652E-12
C1orf194	-3.3303170246522145	2.0057E-06
VSIG2	-3.3238612735922506	1.62448E-12
AKAP2	-3.3233652586479328	1.62459E-12
SHE	-3.321406178957445	0
PPBP	-3.3155302869834755	2.9635E-06
COL6A6	-3.3081729593049705	0
ACADL	-3.304566132460459	1.62448E-12
ARHGEF15	-3.2883652763244537	1.62437E-12
SFTPB	-3.284370862274392	0
STEAP4	-3.2688766784473637	1.1903E-11
WISP2	-3.2620973323982363	6.58074E-12
NCKAP5	-3.256714302745551	1.62448E-12
BTNL9	-3.2473043432008977	0
C7	-3.2449691639073084	2.13685E-12
ABI3BP	-3.2430859858618954	0
A2M	-3.2390781511160895	0
FOXA2	-3.2388396532658197	1.62437E-12
C2orf40	-3.237737463713914	2.949E-11
CSRNP1	-3.2200783679170315	1.8241E-12
RND1	-3.2131264531865034	8.1475E-07
EPAS1	-3.2103427604111237	1.62503E-12
ALDH3B1	-3.2034989404907495	1.62448E-12
LDB2	-3.2009709070162016	1.62448E-12
VWF	-3.2007377901918854	6.6168E-11
CRTAC1	-3.1837562466561655	0
FABP4	-3.181815915306586	1.62459E-12
FMO5	-3.176506663344601	5.7349E-10
SGCA	-3.169277208030264	0
AQP1	-3.1640929827854736	1.62448E-12
FMO2	-3.1592217485592213	4.44089E-16
GIMAP8	-3.1588421741345774	1.62492E-12
SPOCK2	-3.155195350536686	0
OLR1	-3.152768899652665	1.62448E-12
LGI3	-3.1517479705770852	1.62448E-12
CHI3L2	-3.148451577841206	2.0598E-08
TBX4	-3.1414616535903312	1.62492E-12
DARC	-3.1398157502206967	2.8741E-10
SPN	-3.1359870513617794	1.62448E-12
FCN1	-3.132981049948413	3.33533E-12
CAV1	-3.1280195368799175	0
ZMYND10	-3.1096556549388654	1.4902E-06
RAMP2	-3.098809525325484	1.62448E-12
FBP1	-3.086624312186283	0
ACVRL1	-3.0862177471294183	1.62448E-12
SNTN	-3.0813654784934483	2.7801E-06
STAC	-3.0689745169950817	0
ECSCR	-3.0671167569880065	1.62437E-12
TMEM125	-3.059326502369768	1.62437E-12
FGFR4	-3.0583261843448697	0
MYCT1	-3.0416196787785417	1.62448E-12
GLDN	-3.037957005174149	1.62503E-12
CGNL1	-3.0350537467025074	0
CLDN5	-3.0241110805968976	1.66012E-12
C20orf85	-3.0178784738643007	3.6598E-06
C5orf4	-3.011943304953057	1.62448E-12
PHACTR1	-3.010386325940045	0
CLEC14A	-3.0004877133520207	1.62448E-12
VSIG4	-2.9959203153105647	0
PRAM1	-2.991291533305398	0
ESAM	-2.9835122378852366	1.62437E-12
SLC26A9	-2.982460456141523	2.77556E-15
HSPA12B	-2.9791370534941652	1.62459E-12
FAM162B	-2.9779276470765828	1.62448E-12
CPAMD8	-2.9769636842436724	0
KLF2	-2.975296345495981	1.62592E-12
AGR3	-2.973483638859023	7.33857E-14
COX4I2	-2.9725475864094184	0
C11orf88	-2.967686119310006	2.1588E-06
C9orf24	-2.9670634513326215	1.5272E-06
CD93	-2.9651589104844107	1.62548E-12
NR4A3	-2.96269179208401	1.6837E-07
JAM2	-2.956760789803262	1.62448E-12
WWC2	-2.9533654862654304	1.62437E-12
TNS1	-2.945622662252183	1.62448E-12
ARRB1	-2.937802816663661	0
DNASE1L3	-2.9264784306965246	1.6803E-07
ADRB2	-2.925223313147159	1.62437E-12
CDO1	-2.924988193938164	1.62459E-12
DMBT1	-2.9183112444146206	2.0239E-05
HYAL1	-2.911305523938646	0
KIAA1462	-2.9093772241240674	1.62437E-12
DPEP2	-2.9063887368420716	0
CASS4	-2.9045625189299673	1.69786E-12
GNG11	-2.899529635184629	0
RICH2	-2.8985461652900004	1.62448E-12
LIMS2	-2.897642738368112	1.62448E-12
SHROOM4	-2.8948069851538913	1.62448E-12
STARD8	-2.8848413292975303	1.62448E-12
FBLN5	-2.882544137432894	1.62448E-12
ALOX15B	-2.864897417763677	3.9302E-08
CD52	-2.8642847632640334	0
TMEM190	-2.862242437397978	0.00051874
RSPH1	-2.855463850019724	3.6299E-05
SMAD6	-2.8552660321641747	1.811E-10
CXCL3	-2.8551318338246556	1.75293E-05
CFD	-2.8527216160974813	1.62448E-12
CD36	-2.841555648587482	1.62448E-12
TMEM139	-2.836812954427563	1.62437E-12
IL6	-2.8339361602660236	0.00095781
PCDH12	-2.8332385334745056	1.6068E-10
PALM2-AKAP2	-2.82814247169527	1.62448E-12
LRRC32	-2.8271780637862034	1.0925E-09
CFP	-2.825903053250587	1.62448E-12
MSR1	-2.824424272045114	0
RGN	-2.824110356226972	1.62437E-12
SELP	-2.8220633435340794	3.67273E-12
SH2D3C	-2.821544983804639	1.62437E-12
GPRC5A	-2.8185865859353387	1.62437E-12
PECAM1	-2.813313308670666	1.62448E-12
F10	-2.8121178247960352	0
C1orf116	-2.8103868448705303	1.62448E-12
LMO3	-2.804925140919196	1.62437E-12
SCEL	-2.8036958076170246	1.62448E-12
SLIT3	-2.8001602805286114	3.33067E-16
FAM105A	-2.799752313670082	0
NKX2-1	-2.799720529150131	1.62448E-12
TMEM88	-2.7997060937444616	1.62437E-12
