Gene	log2FC	P-value
ARHGEF16	1.9602775104199532	1.62448E-12
HMGB3	1.959163014464197	0
RAP1GAP	1.9540639591054503	0
ORC6L	1.9538833117632473	1.62481E-12
PSAT1	1.9499704304526388	8.88178E-16
OR7E37P	1.9455303854643653	1.2742E-10
CP	1.9422990088773011	2.44249E-15
C16orf75	1.9418494399636914	0
CLDN7	1.9408518989255934	1.6247E-12
COL9A2	1.9404817668497127	0
TMPRSS2	1.9338526079877003	1.62448E-12
C7orf68	1.9313273822748251	1.62437E-12
PSRC1	1.9306744600425079	0
HOMER2	1.9268941882716377	0
CLDN3	1.9257639173362457	0
PROM1	1.9187983608006893	1.65368E-12
BOP1	1.9181480517879643	1.62448E-12
ANO9	1.9148859339201214	1.62459E-12
ETV4	1.9109429090247119	1.62448E-12
APBA2	1.9108861146711364	0
S100A11	1.9101099677941338	0
CXCL14	1.9089203862454331	2.3379E-07
LOC541471	1.9081219757043546	0
GPRC5A	1.9055933332394641	2.02771E-12
DDX12	1.8949533421445117	0
PRSS22	1.893579365265639	2.47846E-12
HMGA1	1.8927442123261768	0
RAB11FIP4	1.8860317807945084	0
BOLA2	1.88598909773371	1.62459E-12
CRIP1	1.8813658663426418	1.62448E-12
TRAF4	1.8796528630965108	0
PKP3	1.878043175618609	1.62459E-12
CLDN4	1.8763660508953948	1.6247E-12
C6orf115	1.8756023305679732	1.62437E-12
CXCL10	1.8732552528623245	1.3661E-09
ST14	1.8700680362560091	7.37188E-14
SLC29A2	1.8698008335731193	0
LGR5	1.8665350074085711	9.02167E-12
DSP	1.8604241504765155	0
CD24	1.856662783476291	0
CLIC3	1.8552103693607285	1.62448E-12
USP18	1.852319082662742	1.62448E-12
SLC2A1	1.8502515517613025	1.62448E-12
C7	-6.74578764322124	0.000137537
DPT	-6.170645640215328	0.00030096
OGN	-6.022749001772223	2.2173E-08
ADH1B	-5.939039101878937	0.000104205
TCF23	-5.645238376442529	5.6364E-05
DES	-5.609963919526102	2.382E-05
PTGER3	-5.567222533383801	0.0003444
PLN	-5.523790826039033	5.9727E-07
LOC572558	-5.51889843594222	0.00034327
MYH11	-5.47722184647054	3.3611E-06
CNN1	-5.445424585707943	9.9529E-07
GSTM5	-5.385115918053056	0.00021906
CCL14	-5.32428796467353	3.884E-07
BCHE	-5.300492601327113	1.8449E-06
MAMDC2	-5.266541945272846	1.0212E-09
CHRDL1	-5.212179801862781	4.2734E-05
ACTG2	-5.161807210803314	0.000160272
LMOD1	-5.0875081512423	5.3143E-08
MASP1	-5.066413342739048	2.2896E-07
RSPO1	-4.991078087685688	1.4403E-10
RERG	-4.986757788424628	4.798E-09
PTGIS	-4.96958302843667	1.096E-07
TNFAIP8L3	-4.930492936871657	6.7749E-07
HSPB7	-4.8766410886007705	2.9301E-08
JPH4	-4.868684125585038	1.2817E-07
SYNPO2	-4.85733455724071	2.3986E-07
RERGL	-4.76687317697901	0.00032401
ZCCHC12	-4.685647140582731	2.4657E-05
MYLK	-4.642795045110902	5.2944E-07
PDLIM3	-4.626707987480956	6.857E-07
JPH2	-4.614071054154151	1.9945E-07
PGM5	-4.587223416408494	2.066E-07
FHL1	-4.554006865436135	3.639E-08
CXCL12	-4.487119165789045	1.5845E-06
FLNC	-4.484120581673439	0.000178719
KIAA1644	-4.464884961298429	1.7368E-07
PPP1R12B	-4.411224624832634	5.8661E-07
PRELP	-4.350184277956833	6.8267E-07
PDE2A	-4.33763490379914	1.4989E-08
KCNMB1	-4.336694631582327	8.615E-07
DCN	-4.329198407162762	3.6713E-07
MRGPRF	-4.296671408026656	8.3292E-10
TMEM200B	-4.284643381980204	3.7088E-09
NBLA00301	-4.2838445526794695	6.9487E-08
SPARCL1	-4.2770744288205425	3.8171E-10
ACTA2	-4.24678012414486	1.0075E-06
AOC3	-4.240542569190988	1.94035E-05
SDPR	-4.2233271403379185	2.3386E-07
TNXB	-4.201947931976605	1.7489E-08
TSPAN2	-4.201891299019632	4.0202E-08
GAS1	-4.197496645442429	3.0576E-06
NEXN	-4.1881614751266	6.5412E-07
FGF7	-4.181172156005331	2.2699E-08
TCEAL7	-4.165332194316643	2.332E-10
CSDC2	-4.155271232883148	4.8578E-06
HAND2	-4.148215922229744	4.9769E-10
FXYD1	-4.143255414362541	2.0342E-11
TAGLN	-4.142746105782947	3.1279E-06
PLAC9	-4.11829827276971	4.3278E-05
MSRB3	-4.084616937608764	5.6834E-07
DPP6	-4.072611816306679	6.3659E-07
AG2	-4.0674073373027095	7.6345E-07
PAGE4	-4.061390942117908	0.0004844
COL4A6	-4.046269930798932	1.92172E-05
ASAM	-4.044152395858135	1.1845E-08
CLEC3B	-4.04005162324911	1.2714E-07
ASPN	-4.025235317621991	7.5572E-05
LOC728264	-4.022873104454513	3.161E-06
HLF	-3.9904472157069706	1.8905E-07
BNC2	-3.9867490970092287	2.2629E-09
SORBS1	-3.9750811239164006	2.4726E-06
MGC16121	-3.9543749927402922	0.000139821
GPRASP1	-3.9510009782809536	8.43714E-12
FBXL22	-3.9390955295513383	4.255E-06
GATA6	-3.911976646538993	1.291E-07
SYNM	-3.8838660077920295	0.00064138
PRUNE2	-3.880398594279415	1.481E-09
DACT3	-3.8775367670911125	6.3343E-10
C7orf58	-3.8611464727220093	2.4918E-08
ABCG2	-3.8575179052004	2.2699E-07
ECM2	-3.8490942844827014	1.1592E-08
PID1	-3.8398524567026895	3.7053E-08
RGS2	-3.809953647720139	0.00077788
OSR2	-3.8072942176128257	1.38179E-11
MRVI1	-3.805469049482483	3.6111E-06
HSD17B6	-3.800253645353902	1.5321E-07
FOXL2	-3.7939877592665145	1.81219E-05
MMP28	-3.7780955262235496	2.3512E-06
LGI4	-3.7570959451651356	2.9485E-08
ALDH1A2	-3.752236692212615	6.6096E-11
C13orf36	-3.7509845981552	2.0644E-06
CACNA1H	-3.7449939637142804	2.7842E-08
CCL21	-3.7428924359445723	2.9645E-06
DARC	-3.741857439543995	3.9504E-05
NDN	-3.730962984014374	1.62936E-12
EMCN	-3.728621963511802	7.7873E-08
ITM2A	-3.704948225138848	1.1047E-07
PHYHIP	-3.680479857943398	4.4823E-10
PODN	-3.6781019873491005	7.1438E-07
ANGPTL1	-3.666483094083778	2.6365E-07
KCNE4	-3.6633567248978376	1.74378E-05
PLSCR4	-3.6546861666135078	9.2326E-11
FGF2	-3.654265457010915	1.76548E-12
CAV1	-3.643051823027246	7.1488E-08
SLC24A3	-3.6354789341647273	1.66822E-12
TNS1	-3.602610456049823	1.377E-06
MYL9	-3.5868959452378997	7.0803E-07
LRRN4CL	-3.5825641796845	6.61671E-12
TIMP3	-3.579987563722186	1.9385E-08
NCAM1	-3.576702571173403	5.7282E-07
KLF2	-3.5721386311378205	1.3242E-06
CBX7	-3.558133541033396	7.30882E-12
TSHZ3	-3.5567984802244874	4.9267E-11
HSPB6	-3.5386312878392627	1.0353E-08
WT1	-3.534337310381831	3.47611E-13
GPR133	-3.5207455941601973	7.001E-08
LONRF2	-3.516818004163007	1.3228E-07
RPRM	-3.505687966279262	4.3054E-07
RASL12	-3.4965299675220862	8.7193E-10
RSPO3	-3.4749628596536235	1.7369E-06
CDH13	-3.4736719112433994	1.65516E-05
F10	-3.471176477076032	2.9969E-10
TGFB1I1	-3.465388476908804	2.2754E-09
SELP	-3.442661445162241	1.5683E-06
INMT	-3.4321869095532516	4.4917E-05
ABI3BP	-3.417495852086716	2.5147E-11
PSD	-3.4096603476211556	6.177E-07
MFAP4	-3.4035361354720526	8.09121E-11
SRPX	-3.399865325613534	1.2757E-06
CCDC80	-3.3932682044195426	4.3473E-06
KIAA1462	-3.3924001839108633	5.89984E-12
LIFR	-3.3877295383104338	5.7494E-07
RAMP1	-3.387588297938093	2.2764E-10
ABCC9	-3.379914553960742	1.3495E-07
PLIN4	-3.373783121343386	5.8395E-08
TGFBR3	-3.3729077457622356	1.501E-09
MAOB	-3.35278426674699	1.84819E-12
SOCS2	-3.344394924150541	6.7834E-08
FOSB	-3.340798051164494	0.00074208
CYP1B1	-3.33743144453274	1.4501E-08
CNRIP1	-3.332426300785169	3.53184E-12
AKT3	-3.3307503471585878	1.22981E-11
FILIP1L	-3.3256576759801417	1.7477E-06
MEIS3	-3.3133519133345404	1.9173E-11
MYCT1	-3.283559441930067	2.8161E-08
DUSP1	-3.273875383154897	3.8885E-07
TPM2	-3.2579555316970543	2.089E-05
APOLD1	-3.2536303903597092	8.1828E-05
EFEMP1	-3.2505939188518176	2.7589E-09
PDE8B	-3.2473305646344586	2.176E-09
EDNRA	-3.2321930035576094	5.2698E-08
TACC1	-3.2307080091096085	1.1553E-10
SOX15	-3.224277833675627	8.1631E-11
LDB2	-3.222762102554829	1.3971E-08
ITGA11	-3.2213454970233104	0.00038041
C10orf116	-3.217066027410798	3.2039E-09
ENPEP	-3.2160809392877883	1.7317E-06
MMRN1	-3.214468437139931	3.3053E-06
ZEB1	-3.2115216581914	1.6539E-09
ADAMTS5	-3.1889938371309525	1.4758E-06
PTRF	-3.1814126028291683	2.7359E-09
PTPRN2	-3.180349027590218	3.588E-10
HSPB2	-3.174523647873754	1.4267E-10
CYBRD1	-3.1562160220394793	9.8365E-09
CSRP1	-3.154265165099034	9.0455E-08
ZCCHC24	-3.152343263328692	3.451E-11
IGFBP6	-3.136643031625845	7.6378E-05
SMOC2	-3.1352615354442337	3.3169E-10
GEM	-3.1263927568264553	2.1385E-05
PDK4	-3.125685748756746	0.000135361
TUB	-3.1249200977196936	4.5498E-12
STON1	-3.1163690622080398	1.1368E-08
CXorf36	-3.115365146489623	4.8008E-08
ANTXR2	-3.1088235983258206	6.8639E-10
ITPR1	-3.108506351790358	1.0754E-08
SYNE1	-3.1024200911005972	1.62481E-12
NAP1L3	-3.0910572670744925	3.0128E-11
GNG7	-3.0857100019512838	2.92522E-12
JAM3	-3.0847955486195184	1.8119E-11
WIT1	-3.0841272018280588	0
C10orf72	-3.082150102005622	1.5161E-08
CORO2B	-3.0747688585887047	1.55341E-05
CYR61	-3.074410960498182	0.000122963
AQP1	-3.069422560884759	2.6095E-06
TSPAN18	-3.065286721059727	1.2667E-08
LTBP4	-3.059654237864849	2.4236E-10
LIMS2	-3.058563013159883	6.3299E-07
RBM24	-3.0570772056549247	3.2843E-07
APOD	-3.050907266896071	9.7276E-05
ANKRD29	-3.0464287669913594	9.29634E-12
FAM65B	-3.0380285526967765	3.9495E-09
SFRP1	-3.0344120053889605	1.6022E-06
OLFML2A	-3.0319923318819124	1.5219E-08
FRMD6	-3.029365604857863	4.9413E-08
MUSTN1	-3.0207120032672736	3.7166E-07
FLRT2	-3.0191318533148896	8.7039E-09
CLIP3	-3.00199787644377	3.3162E-10
CALD1	-3.0008813403237684	5.8521E-09
SYTL4	-3.0005511917024084	1.9737E-08
OLFML1	-2.9959377515038934	3.1372E-09
JAM2	-2.9874442096245324	7.6967E-09
MEF2C	-2.983471491889793	8.1844E-11
FXYD6	-2.9723907233252103	4.9044E-09
FAM13C	-2.9698833777093534	7.31482E-12
CDO1	-2.9440927435942252	5.11946E-12
GIMAP8	-2.9416210123008337	5.0725E-07
DIXDC1	-2.9381644786307226	1.0819E-11
DMD	-2.931302436273629	2.7641E-10
RASSF8	-2.9220487638103103	7.42E-11
GEFT	-2.914207746742815	1.1573E-09
ATP1B2	-2.9112304530936086	6.347E-08
ASB2	-2.9090234431520154	1.0326E-06
SSPN	-2.9064502513019206	2.72404E-12
COX7A1	-2.899679160048574	1.7501E-10
GPR124	-2.899267516922533	2.69273E-12
HTR2B	-2.890590750209032	1.8477E-06
LTC4S	-2.887577243612425	5.9537E-05
KLF9	-2.876732373473592	3.729E-06
C16orf45	-2.872580273432495	2.95375E-12
FOS	-2.871274187911515	0.00015517
ATOH8	-2.8630169895848656	3.6946E-09
IGFBP5	-2.847067677459124	1.98186E-05
GIMAP6	-2.846899633834968	5.2263E-07
GYPC	-2.8388481939807826	1.6247E-12
KANK2	-2.8386309686318767	5.79E-11
PPM1K	-2.837722335234112	2.3815E-07
CMAH	-2.8334867444355236	7.3915E-08
THBS1	-2.825892312273127	0.000197894
SPEG	-2.8032732650199623	2.865E-08
HIC1	-2.7994157788767633	1.4361E-09
RHOJ	-2.7978677700190757	8.39184E-12
FBXL7	-2.79614930409079	2.06735E-12
MGP	-2.792963686423996	3.7012E-05
HSPA12B	-2.7895969705284887	3.5808E-10
GLT8D2	-2.7853859950363216	3.7001E-11
NR4A1	-2.7823029411263565	0.000115833
GPRASP2	-2.772356779410231	1.78169E-12
KCTD12	-2.7720258744307773	1.0517E-11
CFL2	-2.7684977343611665	6.2329E-09
PDGFRA	-2.7650606473438684	4.8363E-06
TEK	-2.7613948336189553	2.9497E-07
KCNJ8	-2.75984808727134	2.2698E-09
EGR1	-2.758781476797514	3.1452E-06
GIMAP7	-2.7527406035730526	3.0469E-06
FBXO32	-2.7496694707600366	9.3544E-09
C5orf4	-2.749032054375698	9.03333E-12
HSPB8	-2.748145773865808	4.0425E-07
COLEC12	-2.7462855797427856	1.94816E-05
TPM1	-2.7390103892650313	1.5588E-06
MAF	-2.7294427840635724	7.1326E-10
