Gene	log2FC	P-value
ZNF692	2.3062237869880597	0
SLC39A4	2.3053500780280625	1.95399E-14
PLP2	2.297005191803661	1.62448E-12
GBAP1	2.2940580647107462	1.62437E-12
SRXN1	2.288381047978515	1.62437E-12
EFNA4	2.284637185263869	1.62437E-12
MYO15B	2.277857025654897	1.62448E-12
C8orf47	2.2717544676105863	1.62448E-12
TLCD1	2.2544540162144417	1.62448E-12
HSPB1	2.2515514715433866	0
MMP14	2.2501862730944064	1.3479E-09
AKR1C3	2.237265042187446	0
LAMC1	2.222823135469811	1.62448E-12
DDX39	2.2192685855731926	1.62448E-12
H2AFX	2.210692869482399	0
TMEM106C	2.2082758425794955	1.62459E-12
GRAMD1A	2.2070557489020466	1.62448E-12
MCM7	2.202529529007752	1.11022E-16
VWF	2.197228041938704	0
KPNA2	2.197015448686863	1.62437E-12
KAT2A	2.1890981478556584	1.62448E-12
RUSC1	2.1889531425776623	0
TKT	2.1868536181714036	1.11022E-16
P4HA2	2.186830287023198	1.62448E-12
MCAM	2.178976597109216	1.62459E-12
PYGB	2.1704957940380654	0
MCM5	2.168964305527626	0
HMGB2	2.158033447538456	1.62437E-12
RGS5	2.1438659121063943	1.62448E-12
LPCAT1	2.137995230751133	0
ITGA6	2.117991860932799	1.62448E-12
CCHCR1	2.116399073194124	1.62437E-12
TXNRD1	2.113167106418746	1.11022E-16
FAM83H	2.1114481866793104	1.62448E-12
NSMCE2	2.1083941553759566	1.62437E-12
SHISA4	2.1028336111908636	1.62437E-12
GPR172A	2.102798320920138	0
TMCO3	2.0945276451990225	0
DBNDD1	2.0907273123952126	1.62448E-12
NECAB3	2.081479053167558	0
NR2C2AP	2.075115216055154	0
CPE	2.072574404008931	0
GBA	2.0604319683960064	1.62448E-12
KIAA0907	2.0598432157666253	1.62448E-12
CKS2	2.0569424217401946	1.62426E-12
ADAM15	2.0543774530621803	1.11022E-16
RDBP	2.0504787551916928	1.62437E-12
EHMT2	2.050368906276101	0
GBP2	2.0487007646852122	0
SMG5	2.0476466650003404	1.62448E-12
PDLIM7	2.0356076585592477	0
C1orf35	2.0340951381883356	1.62448E-12
GPAA1	2.0312873006735215	0
SCNM1	2.021249490801124	1.62448E-12
C19orf48	2.0163734973190395	0
GOLM1	2.0128960101494893	0
UCK2	2.0058992394819257	1.62437E-12
BOLA2	2.001107179997413	1.62437E-12
SCRIB	1.9990235104016043	1.62437E-12
NDRG1	1.9968342476913779	1.62459E-12
DTYMK	1.9940348060905255	0
ZNF219	1.988834584405296	0
PYGO2	1.9869130087892608	1.62448E-12
CCL20	1.9730906292962482	1.0418E-07
CAPG	1.9715351446810345	1.60982E-14
TMEM98	1.9703133201836	1.62448E-12
HIST1H1C	1.9696617967401093	0
SAC3D1	1.9694694584874	1.62448E-12
SCAMP3	1.963901817063073	0
C11orf9	1.960021823462539	1.62426E-12
CKS1B	1.9556223209595485	0
C8orf33	1.953872334060837	0
IRAK1	1.9519899783901247	1.62437E-12
RAG1AP1	1.9517388905586541	0
BLVRA	1.9481816579008855	1.62459E-12
HN1	1.941165466617225	1.62448E-12
RPL22L1	1.9388670697632475	1.62437E-12
MFGE8	1.9382221312079324	1.62448E-12
TMED3	1.9258009644824532	1.62459E-12
S100A10	1.9239001119586598	1.62437E-12
TMSB10	1.9174101825936372	1.62437E-12
SERPINH1	1.9138207120361586	0
PDGFRB	1.908017192059707	0
RFX5	1.9027242989522948	1.62448E-12
H2AFZ	1.901013813505896	0
CHKA	1.896776673508063	1.62459E-12
NAT9	1.8952396110270577	0
MFSD10	1.893190366424359	1.62437E-12
PEA15	1.8911657923471437	1.62448E-12
LIG1	1.8871440642518806	1.62459E-12
C6orf48	1.8834732057838062	0
S100A6	1.8802198786231625	2.6275E-10
ANXA2	1.875048691172535	0
CUL7	1.8748274201123005	0
SNRPB	1.872699363387147	0
C1orf198	1.8676028879764683	1.62437E-12
C1orf31	1.8675477457800729	1.62437E-12
SQSTM1	1.867428886261526	0
ARHGEF11	1.8612344723630698	1.62437E-12
HULC	1.8597976390766422	0
NEU1	1.856819258688694	0
ZC3H3	1.8562608709903412	1.62437E-12
TRAF2	1.8555397111329333	1.62437E-12
TTYH3	1.8543047909823756	0
ALDOA	1.850923235604515	0
SSR2	1.8452896883907495	1.11022E-16
ARL16	1.8421100940046873	0
TBCE	1.8407222431135604	1.62448E-12
CAPN12	1.8374165810500132	0
PIK3R2	1.8363641616618454	0
ZNF581	1.8329887409383616	0
VPS45	1.8305803215583458	0
SF3B4	1.828820942074094	1.62448E-12
DHX34	1.8279695313112174	0
ANXA2P2	1.8205146548860922	0
CCT3	1.8190151033944468	1.62448E-12
SPON2	1.8182859121475943	1.62448E-12
GLA	1.8178227080799798	0
ACLY	1.8172283691496394	1.62437E-12
KLF13	1.812210861973334	0
LPPR2	1.8121219197513778	1.62448E-12
ASPH	1.8117517545481217	1.11022E-16
CNIH4	1.8080600783565053	1.62437E-12
CHI3L1	1.8075055686521935	2.2381E-10
PCNA	1.8050950649046258	0
TUBA1B	1.7984547844513281	1.62459E-12
LAD1	1.7971298218539522	1.62426E-12
PIGU	1.7967675406254846	1.62448E-12
ACBD6	1.7951833314939796	1.62448E-12
CDC25B	1.7950706295501107	0
TUBG1	1.7912428287624276	1.62437E-12
LAGE3	1.790676708846195	1.62437E-12
PLA2G4C	1.788329047765982	1.62448E-12
SNHG6	1.7839427479069616	0
PIGC	1.7780365295932796	0
PPOX	1.7778102488339378	1.62448E-12
PGP	1.7761376292231639	0
KIAA0415	1.7755067766000932	0
SNRPE	1.7750731915121323	1.62437E-12
SERF1A	1.774283811666384	0
VPS72	1.7703530163876582	1.62448E-12
CACYBP	1.7692727664880397	1.62448E-12
S100A11	1.7672457474371783	1.59317E-13
TSEN54	1.7662238942174464	1.62448E-12
BCAM	1.7653302336649204	1.62437E-12
PHPT1	1.7638786307655665	1.62437E-12
NME1	1.7638006905709482	0
TMEM184B	1.763392375237118	0
CKAP4	1.7614943008994783	1.62448E-12
ZNF687	1.7596304066670907	1.62448E-12
HIST2H2AA3	1.7571250259060036	0
AGRN	1.7555017448846209	1.62437E-12
PKN1	1.752344175564166	0
GSTA4	1.7517983541814854	1.62437E-12
MGP	1.7434220306791666	2.9754E-14
SMARCA4	1.7410183093488905	1.62448E-12
UBAP2L	1.7408276925834172	1.62448E-12
BSG	1.7380390517759243	1.62448E-12
ASPSCR1	1.7317398484749391	1.62448E-12
PRPF3	1.7316596051337	1.62437E-12
SETDB1	1.7310575851839047	1.62448E-12
SAMD1	1.7301919294925456	0
PCBP4	1.7281579106814797	1.62459E-12
RFXANK	1.7232853072843357	1.62448E-12
DCAF13	1.722930232215058	1.62437E-12
IFI27L2	1.722057003983623	0
CLDN7	1.71875269677062	1.62581E-12
TAF6	1.7179492965481729	0
C7orf47	1.717883133447999	1.62437E-12
WFS1	1.7157593219209617	1.62459E-12
ARL2	1.7107697818658272	1.62437E-12
GTPBP2	1.7079089984233067	0
CLN3	1.7069413276289644	0
ARRDC2	1.7067287200278622	0
SPARC	1.7065222201351902	1.62437E-12
FBXL6	1.70543521318646	1.62448E-12
PSMD4	1.7023807321363964	0
KDELR3	1.7012725306754357	0
CLK2	1.7005318541384802	1.62437E-12
NPEPL1	1.6967501605311002	1.62448E-12
CLEC4M	-5.210144159200943	5.27356E-14
CLEC4G	-4.986564073772156	1.25455E-14
CLEC1B	-4.883753517207968	1.11022E-16
FCN2	-4.546042688511449	0
MARCO	-4.28571425055442	2.35445E-12
CRHBP	-3.978452821421675	1.62437E-12
PZP	-3.9539938394607637	2.385E-06
FCN3	-3.583314983809791	1.11022E-16
COLEC10	-3.401815186667476	1.62437E-12
HAMP	-3.362223897195448	2.1138E-08
VIPR1	-3.004715813101604	1.62448E-12
DBH	-2.915375327103456	1.8664E-11
CFP	-2.8844263658313523	1.11022E-16
OIT3	-2.8236711910339767	7.54952E-15
CNDP1	-2.655817711535926	2.7267E-11
PTH1R	-2.646441731867719	0
FOSB	-2.633488087990345	3.3437E-07
CXCL14	-2.620184317195741	1.62448E-12
CYP1A2	-2.592822491064477	6.86007E-12
ADRA1A	-2.5858797288068147	9.33698E-14
MT1H	-2.526642585618073	3.8308E-09
DNASE1L3	-2.4872155281997723	1.62459E-12
CD5L	-2.4871932671265804	8.8727E-11
BCO2	-2.478936048676199	1.18794E-14
ANGPTL6	-2.474646365230154	1.62437E-12
MT1F	-2.452955789535388	3.6438E-11
CYP2C19	-2.4351631843975268	2.3127E-05
APOF	-2.3927967527060408	0
IGFALS	-2.385284389826992	2.1067E-10
NAT2	-2.381738246430931	0
TTC36	-2.3769166116103766	0
FOS	-2.362015887567132	1.0512E-08
CETP	-2.2902979080929167	1.2888E-09
ECM1	-2.289663703818057	0
AADAT	-2.1835998738715316	0
LYVE1	-2.169033493766385	2.5674E-11
MT1X	-2.167006518849779	8.7464E-10
C9	-2.158061284025172	0
CYP2B6	-2.1516055671127723	3.5571E-09
MT1E	-2.148450189863683	1.11022E-16
CYP2C8	-2.145429024194705	1.62459E-12
LCAT	-2.1336522261552906	0
C14orf68	-2.1256416958110314	0
ADAMTS13	-2.104203651916004	1.62448E-12
MT2A	-2.1031637188696104	1.18719E-11
MT1G	-2.0951952249471653	4.0515E-10
LPA	-2.0204066147809145	0
CXCL12	-1.9783543167717084	0
CCL14	-1.9137504342098266	1.76525E-14
EGR1	-1.8848084502737914	9.8561E-10
INMT	-1.8737148495765021	1.5422E-06
SLC22A1	-1.8698688235322836	0
JMJD5	-1.8586819333933096	2.41851E-12
CYP39A1	-1.8508859260201076	0
ADH4	-1.8066137079089473	3.21965E-15
HAO2	-1.7984327201155883	0
MT1M	-1.7802180612384224	0.00029977
RND3	-1.780009347449077	7.2364E-10
TMEM27	-1.7792229408639975	1.11022E-16
PHLDA1	-1.778468217421778	7.3485E-09
GHR	-1.774908009042318	6.301E-11
NNMT	-1.7734627152228828	2.8983E-11
UROC1	-1.7690254876288072	0
MFSD2A	-1.7603901538419098	8.88178E-16
MOGAT2	-1.7571723384212192	0
ASPG	-1.7440446034426151	0
RCAN1	-1.743800773959934	2.81331E-11
SLC22A10	-1.7041109745918321	1.1748E-07
CYP4A11	-1.6694923929069387	0
PCK1	-1.658965873402881	0
HSD17B13	-1.6576186295524789	1.62448E-12
IL1RAP	-1.655340251391977	6.4584E-11
FAM134B	-1.6544671036302274	3.33067E-16
GBA3	-1.6479277690181848	1.11022E-16
GYS2	-1.5964174477766122	0
HBB	-1.5891564126485513	2.372E-05
SOCS3	-1.5707693729235535	0.00023723
CSRNP1	-1.5675801119247692	3.85247E-14
DCN	-1.558267000373719	1.93179E-13
HP	-1.5465973373710284	0
SOCS2	-1.5327618109499932	2.4723E-10
GLYATL1	-1.5118158719640011	1.62448E-12
IL1RN	-1.5015576288205705	3.0357E-06
FBP1	-1.5011566552847335	0
C8orf4	-1.4952644609765953	1.11022E-16
SERPINA11	-1.4904157841689103	1.62448E-12
RDH16	-1.4673522856949153	0
SRD5A2	-1.4525489547085548	6.7851E-10
ZFP36	-1.4494621404804788	2.8894E-08
ACSM3	-1.4486369867869016	1.62437E-12
GSTZ1	-1.4363208749258694	0
AFM	-1.4273746478233384	2.57006E-12
SERPINE1	-1.4263872119769214	3.7553E-05
NR4A1	-1.4154968341626748	1.62072E-05
C6	-1.4129884814404865	0
LY6E	-1.4067176947543376	4.88498E-14
C7	-1.3950903572469742	1.7671E-07
SLCO1B3	-1.394303477337499	1.591E-09
ORM1	-1.368775977284789	1.4387E-09
SAA4	-1.3671555513018374	0
GLS2	-1.3634766833459606	1.1719E-11
GADD45B	-1.360411274391142	2.4926E-07
HGFAC	-1.3563056559853335	1.665E-12
ZGPAT	-1.3441763196526157	8.88178E-16
FAM13A	-1.3412335211282402	1.55431E-14
TRIB1	-1.3411011934468884	9.35563E-12
CD163	-1.3320162571225793	8.0876E-07
BCHE	-1.3314624182558412	2.2893E-11
F9	-1.3303086227589984	1.62459E-12
CDHR2	-1.3297863829801866	1.1939E-06
ZG16	-1.3242339819725364	2.06946E-13
EPHA2	-1.3230613476148911	1.55159E-05
ALDH8A1	-1.3161126276862212	1.62448E-12
GLYAT	-1.311171958770183	1.62448E-12
CYP4A22	-1.3056054758038007	1.1332E-06
AG2	-1.3036850181679212	0.0009361
TUBE1	-1.3027142212267635	1.36557E-14
SHBG	-1.3014844238788523	4.047E-09
ANXA10	-1.297059742676987	1.62481E-12
CYR61	-1.296692563185488	1.52634E-05
C8A	-1.2838268132778128	1.62448E-12
CYP2C9	-1.2777382896032374	4.996E-15
UGT2B7	-1.2719851673054219	1.62448E-12
HBA2	-1.2612150938950117	0.000197467
ALDH6A1	-1.2561775011902876	0
TDO2	-1.256078465096146	2.9976E-15
KMO	-1.2549250747691496	2.42806E-13
IGFBP3	-1.247652487325596	0
RASGEF1B	-1.2446739304957306	0
ADH1B	-1.2414864563382308	1.64813E-12
ALB	-1.2386686666746352	0
ADH1A	-1.2340337317146288	0
MAT1A	-1.2308010896965944	0
AGXT2	-1.2275158682038365	2.22045E-16
MBL2	-1.225124216249011	3.70071E-12
AKR1D1	-1.2209919529861506	7.6935E-11
ASS1	-1.2209845005480824	1.7201E-09
HPX	-1.2091180046127492	1.62448E-12
FCGR2B	-1.208367868633783	9.0852E-07
ACSM5	-1.2064032571095904	4.44089E-16
CD4	-1.2028903087907103	1.15019E-13
DHODH	-1.2024126723623685	1.382E-08
ID1	-1.2019561728810728	4.3329E-09
PLGLB2	-1.20165838517401	0
C1R	-1.2015717547735036	0
CFHR3	-1.201512389341412	0.00030032
CIDEB	-1.1953428960962278	1.62448E-12
ACSL1	-1.1896340317067087	0
PROZ	-1.18744290980237	4.21885E-15
ENO3	-1.186140004135454	3.5947E-05
FAM99A	-1.1810902276660624	1.3645E-08
TMEM82	-1.16352570192981	4.66294E-15
TBX15	-1.1570232497154846	1.0674E-08
BBOX1	-1.1507412359930365	1.9564E-08
ATF3	-1.1464223040447197	1.406E-06
SPP2	-1.1450531502229844	4.8612E-11
ACADS	-1.1441897819299713	0
VSIG4	-1.1430979439509408	2.8893E-06
MS4A6A	-1.1304279191614688	4.1487E-09
PLSCR4	-1.1239930326047276	0
ORM2	-1.1234940296479645	0
ASPDH	-1.1176967460175142	1.63236E-12
DTX1	-1.115901673606561	5.5139E-09
PLG	-1.106806889995006	1.62448E-12
ALDH2	-1.0968553848088216	0
KLKB1	-1.0946405813800444	1.62437E-12
ACADSB	-1.092667661098441	0
PBLD	-1.0891356045674319	2.22045E-16
STEAP3	-1.087796183428848	0
CYP3A4	-1.0862729908759912	1.3111E-06
LRG1	-1.0765905439222798	2.5524E-08
AZGP1	-1.072822914945015	0
DHDPSL	-1.0677414379261216	0
FXYD1	-1.066020098831828	1.62481E-12
CXCL2	-1.057001963678338	9.9935E-10
DUSP6	-1.0519480730645612	3.1578E-09
SLC7A2	-1.0486626978860851	1.60369E-11
CYP4F2	-1.0385292209805699	1.73805E-12
DUSP1	-1.035029380620219	9.03722E-14
ADH1C	-1.034281221181511	7.89924E-13
MASP1	-1.0331915842903499	1.11022E-16
BHMT	-1.0331266859074952	3.5985E-08
C3P1	-1.0274355350531061	0
SLC27A5	-1.0260327770108022	0
SKAP1	-1.02054833132737	5.04152E-13
THRSP	-1.020191515998501	3.533E-05
GPD1	-1.018466247507061	3.2772E-10
FGB	-1.0148326317002085	1.62637E-12
FOXO1	-1.014505725207088	3.38618E-13
PGLYRP2	-1.0130049048272842	9.04299E-12
IGF1	-1.0109288306923352	1.1453E-06
UGT2B10	-1.0095500659629426	6.0942E-09
ETFDH	-1.0054304242835321	1.11022E-16
CCL3	-1.0008984554700573	0.000116233
C1RL	-0.9995887116504655	0
DMGDH	-0.995160848486607	6.61915E-13
RCL1	-0.9886102113438413	3.56737E-12
PLIN2	-0.9881621023275143	1.59E-08
ETS2	-0.9810919619705276	8.8793E-10
C8B	-0.9787507839233491	1.62448E-12
AKR7A3	-0.9786912626944081	1.85785E-12
SLC10A1	-0.9786705737074215	2.88658E-15
PON3	-0.9773458454844095	6.66134E-15
GNMT	-0.9771508655939039	0.00033653
SERTAD1	-0.9767020254747858	1.88388E-05
ABAT	-0.9749443595784979	2.45359E-14
TTR	-0.9716541659905048	2.2257E-10
CYP2E1	-0.9714461800555274	4.5971E-08
MAN1C1	-0.9662751380676815	2.3857E-09
CDC37L1	-0.9653129695063082	2.3155E-10
ALDOB	-0.9651999030275293	4.95159E-14
SLC38A2	-0.9610027148870546	1.7815E-08
PPAP2B	-0.9595865941743945	0
ITIH4	-0.9590755814949581	1.62437E-12
CD302	-0.9587015430743638	4.05387E-12
NAAA	-0.9586749533271407	1.62437E-12
ACAA2	-0.9566719227598911	1.11022E-16
ALPL	-0.9550127579862586	2.321E-10
BRP44L	-0.9533829771785906	0
PPP1R3B	-0.9507357512473722	2.4296E-09
CYP2A6	-0.947630823769663	6.4333E-07
GCGR	-0.9460756381772367	1.42109E-14
CYP8B1	-0.9451806924749538	1.33116E-12
EPHX2	-0.9423965499822197	0
SLC39A14	-0.9412524797474944	6.27276E-14
PANK1	-0.9391904381290774	0
STARD5	-0.9350399207822616	3.78586E-14
APOA1	-0.9296781863202509	1.62526E-12
ACAA1	-0.9295781719903927	0
APOA5	-0.9257864203576411	1.3985E-08
ADH6	-0.917788830785094	6.51945E-12
LDLR	-0.9163527915175335	1.8697E-06
N4BP2L1	-0.9095531390095473	0
FTCD	-0.9090473968173767	3.33178E-13
EPB41L4B	-0.9080923975387302	1.72085E-14
CP	-0.9069300502506447	2.63234E-13
RDH5	-0.9024957671918015	3.5308E-11
FGA	-0.8997727299742748	1.0103E-14
DUSP5	-0.8993334133704878	1.57001E-05
TMEM220	-0.8905851254037241	0
GCH1	-0.8881101762064195	3.6936E-10
SLC22A3	-0.8871735907614992	0
CLRN3	-0.8857326037440381	1.3904E-11
ACAD11	-0.885443753846901	0
NDRG2	-0.8806047149995511	1.62448E-12
SLC38A4	-0.8798342682356699	6.6042E-10
HAO1	-0.8755045459003157	0
GNE	-0.8653345735793442	4.10783E-14
SARDH	-0.8636508159222879	3.33067E-16
ABCC9	-0.8594071124869473	1.2609E-09
